"year","month","day","dotw","sido","signgu","quantity","quantity_rt","cnt","cnt_rt"
2019,4,8,"mon","경기도","안양시",4141000,2.99,2417,3
2019,4,8,"mon","경기도","부천시",16476300,3.64,9335,3.54
2019,4,8,"mon","경기도","평택시",7124800,3.53,3713,3.51
2019,4,8,"mon","경기도","동두천시",7097650,3.64,3892,3.49
2019,4,8,"mon","경기도","고양시",376550,2.99,299,2.89
2019,4,8,"mon","경기도","과천시",187400,3.28,162,3.23
2019,4,8,"mon","경기도","구리시",35569550,5.22,6807,3.7
2019,4,8,"mon","경기도","남양주시",12896800,3.43,6818,3.32
2019,4,8,"mon","경기도","오산시",24211500,3.45,12899,3.41
2019,4,8,"mon","경기도","시흥시",1658350,3.41,960,3.4
2019,4,8,"mon","경기도","군포시",5856400,3.79,3483,3.68
2019,4,8,"mon","경기도","의왕시",38529000,6.12,4037,3.47
2019,4,8,"mon","경기도","하남시",5050500,5.21,77,4.66
2019,4,8,"mon","경기도","용인시",110648100,3.68,61105,3.56
2019,4,8,"mon","경기도","파주시",26812200,3.68,14471,3.56
2019,4,8,"mon","경기도","이천시",14106550,3.56,6402,3.49
2019,4,8,"mon","경기도","화성시",85513009,3.63,42858,3.54
2019,4,8,"mon","경기도","양주시",17198900,3.59,9820,3.51
2019,4,8,"mon","경기도","포천시",6713350,3.53,3588,3.47
2019,4,8,"mon","경기도","여주시",4600800,3.6,2043,3.49
2019,4,9,"tue","경기도","수원시장안구",17911900,2.6,10843,2.66
2019,4,9,"tue","경기도","수원시권선구",26492400,2.55,16069,2.65
2019,4,9,"tue","경기도","수원시팔달구",8189000,2.57,5265,2.67
2019,4,9,"tue","경기도","수원시영통구",32265500,2.52,19881,2.63
2019,4,9,"tue","경기도","성남시중원구",243800,2.31,179,2.51
2019,4,9,"tue","경기도","성남시분당구",372800,3.03,263,3.03
2019,4,9,"tue","경기도","의정부시",4633950,2.72,2741,2.73
2019,4,9,"tue","경기도","안양시",3284650,2.37,1945,2.42
2019,4,9,"tue","경기도","부천시",12073300,2.66,7161,2.71
2019,4,9,"tue","경기도","평택시",5135350,2.54,2893,2.73
2019,4,9,"tue","경기도","동두천시",5272800,2.71,3020,2.71
2019,4,9,"tue","경기도","고양시",413900,3.29,332,3.21
2019,4,9,"tue","경기도","과천시",157950,2.76,148,2.95
2019,4,9,"tue","경기도","구리시",23345500,3.43,4907,2.67
2019,4,9,"tue","경기도","남양주시",9432900,2.51,5306,2.59
2019,4,9,"tue","경기도","오산시",17863000,2.55,9977,2.63
2019,4,9,"tue","경기도","시흥시",1240500,2.55,748,2.65
2019,4,9,"tue","경기도","군포시",4105000,2.66,2556,2.7
2019,4,9,"tue","경기도","의왕시",19758650,3.14,3224,2.77
2019,4,9,"tue","경기도","하남시",2641500,2.73,48,2.9
2019,4,9,"tue","경기도","용인시",78314200,2.6,46242,2.69
2019,4,9,"tue","경기도","파주시",19744950,2.71,11496,2.83
2019,4,9,"tue","경기도","이천시",9407050,2.37,4627,2.52
2019,4,9,"tue","경기도","화성시",58337329,2.47,30973,2.56
2019,4,9,"tue","경기도","양주시",13367450,2.79,7884,2.82
2019,4,9,"tue","경기도","포천시",4907250,2.58,2708,2.62
2019,4,9,"tue","경기도","여주시",3151700,2.46,1506,2.57
2019,4,10,"wed","경기도","수원시장안구",22639350,3.29,13568,3.33
2019,4,10,"wed","경기도","수원시권선구",33601150,3.23,19988,3.3
2019,4,10,"wed","경기도","수원시팔달구",10973900,3.44,6841,3.48
2019,4,10,"wed","경기도","수원시영통구",43454350,3.39,25264,3.34
2019,4,10,"wed","경기도","성남시중원구",314200,2.97,214,3
2019,4,10,"wed","경기도","성남시분당구",387450,3.15,283,3.26
2019,4,10,"wed","경기도","의정부시",5530000,3.24,3328,3.32
2019,4,10,"wed","경기도","안양시",4429950,3.2,2567,3.19
2019,4,10,"wed","경기도","부천시",14308050,3.16,8588,3.26
2019,4,10,"wed","경기도","평택시",6649600,3.29,3553,3.36
2019,4,10,"wed","경기도","동두천시",5866800,3.01,3501,3.14
2019,4,10,"wed","경기도","고양시",398950,3.17,335,3.24
2019,4,10,"wed","경기도","과천시",175550,3.07,154,3.07
2019,4,10,"wed","경기도","구리시",23070800,3.39,6154,3.35
2019,4,10,"wed","경기도","남양주시",12338300,3.28,6769,3.3
2019,4,10,"wed","경기도","오산시",22784150,3.25,12626,3.33
2019,4,10,"wed","경기도","시흥시",1709550,3.52,991,3.5
2019,4,10,"wed","경기도","군포시",5375200,3.48,3302,3.49
2019,4,10,"wed","경기도","의왕시",20413650,3.24,3894,3.34
2019,4,10,"wed","경기도","하남시",2334000,2.41,48,2.9
2019,4,10,"wed","경기도","용인시",96187450,3.2,55752,3.25
2019,4,10,"wed","경기도","파주시",22920450,3.15,12964,3.19
2019,4,10,"wed","경기도","이천시",12965600,3.27,6042,3.3
2019,4,10,"wed","경기도","화성시",73356680,3.11,38637,3.19
2019,4,10,"wed","경기도","양주시",14890850,3.11,8835,3.16
2019,4,10,"wed","경기도","포천시",5908400,3.11,3181,3.07
2019,4,10,"wed","경기도","여주시",3980000,3.11,1848,3.16
2019,4,11,"thu","경기도","수원시장안구",23094350,3.35,13931,3.42
2019,4,11,"thu","경기도","수원시권선구",32755300,3.15,19384,3.2
2019,4,11,"thu","경기도","수원시팔달구",9760950,3.06,6165,3.13
2019,4,11,"thu","경기도","수원시영통구",39694950,3.1,24226,3.2
2019,4,11,"thu","경기도","성남시중원구",331300,3.13,218,3.06
2019,4,11,"thu","경기도","성남시분당구",420450,3.42,269,3.1
2019,4,11,"thu","경기도","의정부시",5372350,3.15,3208,3.2
2019,4,11,"thu","경기도","안양시",4365900,3.15,2470,3.07
2019,4,11,"thu","경기도","부천시",14333900,3.16,8536,3.24
2019,4,11,"thu","경기도","평택시",6174500,3.06,3303,3.12
2019,4,11,"thu","경기도","동두천시",6215250,3.19,3694,3.32
2019,4,11,"thu","경기도","고양시",506150,4.02,450,4.35
2019,4,11,"thu","경기도","과천시",177000,3.1,178,3.55
2019,4,11,"thu","경기도","구리시",17077000,2.51,5760,3.13
2019,4,11,"thu","경기도","남양주시",12670200,3.37,6940,3.38
2019,4,11,"thu","경기도","오산시",21144900,3.01,11878,3.14
2019,4,11,"thu","경기도","시흥시",1403700,2.89,854,3.02
2019,4,11,"thu","경기도","군포시",4523450,2.93,2929,3.1
2019,4,11,"thu","경기도","의왕시",15908800,2.53,3603,3.09
2019,4,11,"thu","경기도","하남시",2582000,2.66,50,3.02
2019,4,11,"thu","경기도","용인시",96110200,3.19,56291,3.28
2019,4,11,"thu","경기도","파주시",23531950,3.23,13454,3.31
2019,4,11,"thu","경기도","이천시",12369700,3.12,5775,3.15
2019,4,11,"thu","경기도","화성시",74159770,3.15,38691,3.2
2019,4,11,"thu","경기도","양주시",15429600,3.22,9209,3.29
2019,4,11,"thu","경기도","포천시",6155100,3.23,3343,3.23
2019,4,11,"thu","경기도","여주시",3843500,3,1814,3.1
2019,4,12,"fri","경기도","수원시장안구",19699550,2.86,12220,3
2019,4,12,"fri","경기도","수원시권선구",31004100,2.98,18644,3.08
2019,4,12,"fri","경기도","수원시팔달구",9325800,2.92,6078,3.09
2019,4,12,"fri","경기도","수원시영통구",36541500,2.85,22904,3.03
2019,4,12,"fri","경기도","성남시중원구",313300,2.96,213,2.99
2019,4,12,"fri","경기도","성남시분당구",327900,2.67,260,3
2019,4,12,"fri","경기도","의정부시",4910100,2.88,3009,3
2019,4,12,"fri","경기도","안양시",4165100,3.01,2469,3.07
2019,4,12,"fri","경기도","부천시",13562900,2.99,8231,3.12
2019,4,12,"fri","경기도","평택시",5950950,2.95,3274,3.09
2019,4,12,"fri","경기도","동두천시",6199350,3.18,3667,3.29
2019,4,12,"fri","경기도","고양시",371850,2.96,317,3.06
2019,4,12,"fri","경기도","과천시",148200,2.59,141,2.81
2019,4,12,"fri","경기도","구리시",25067000,3.68,5925,3.22
2019,4,12,"fri","경기도","남양주시",10993250,2.92,6227,3.04
2019,4,12,"fri","경기도","오산시",20851850,2.97,11628,3.07
2019,4,12,"fri","경기도","시흥시",1441850,2.97,884,3.13
2019,4,12,"fri","경기도","군포시",4433700,2.87,2835,3
2019,4,12,"fri","경기도","의왕시",19708050,3.13,3631,3.12
2019,4,12,"fri","경기도","하남시",2880500,2.97,50,3.02
2019,4,12,"fri","경기도","용인시",87143100,2.9,51800,3.02
2019,4,12,"fri","경기도","파주시",21923000,3.01,12788,3.15
2019,4,12,"fri","경기도","이천시",11980950,3.02,5758,3.14
2019,4,12,"fri","경기도","화성시",68999970,2.93,36722,3.04
2019,4,12,"fri","경기도","양주시",14473950,3.02,8953,3.2
2019,4,12,"fri","경기도","포천시",5824950,3.06,3349,3.24
2019,4,12,"fri","경기도","여주시",4111200,3.21,1879,3.21
2019,4,13,"sat","경기도","수원시장안구",20742350,3.01,11992,2.94
2019,4,13,"sat","경기도","수원시권선구",32133000,3.09,18421,3.04
2019,4,13,"sat","경기도","수원시팔달구",10210900,3.2,6017,3.06
2019,4,13,"sat","경기도","수원시영통구",39986900,3.12,22976,3.04
2019,4,13,"sat","경기도","성남시중원구",332950,3.15,248,3.48
2019,4,13,"sat","경기도","성남시분당구",372800,3.03,261,3.01
2019,4,13,"sat","경기도","의정부시",5482500,3.22,3172,3.16
2019,4,13,"sat","경기도","안양시",4552850,3.29,2544,3.16
2019,4,13,"sat","경기도","부천시",14016250,3.09,8071,3.06
2019,4,13,"sat","경기도","평택시",6952500,3.44,3496,3.3
2019,4,13,"sat","경기도","동두천시",6331000,3.25,3449,3.1
2019,4,13,"sat","경기도","고양시",384150,3.05,305,2.95
2019,4,13,"sat","경기도","과천시",203650,3.56,155,3.09
2019,4,13,"sat","경기도","구리시",16495100,2.42,5527,3.01
2019,4,13,"sat","경기도","남양주시",11543150,3.07,6153,3
2019,4,13,"sat","경기도","오산시",21785000,3.11,11665,3.08
2019,4,13,"sat","경기도","시흥시",1737800,3.58,967,3.42
2019,4,13,"sat","경기도","군포시",4963300,3.22,2942,3.11
2019,4,13,"sat","경기도","의왕시",16352050,2.6,3606,3.1
2019,4,13,"sat","경기도","하남시",2323000,2.4,46,2.78
2019,4,13,"sat","경기도","용인시",93689150,3.11,52440,3.06
2019,4,13,"sat","경기도","파주시",23039950,3.17,12453,3.07
2019,4,13,"sat","경기도","이천시",12487500,3.15,5727,3.12
2019,4,13,"sat","경기도","화성시",72358880,3.07,36484,3.02
2019,4,13,"sat","경기도","양주시",15733050,3.28,9023,3.22
2019,4,13,"sat","경기도","포천시",6499900,3.42,3453,3.34
2019,4,13,"sat","경기도","여주시",4324900,3.38,1953,3.34
2019,4,14,"sun","경기도","수원시장안구",28730100,4.17,15687,3.85
2019,4,14,"sun","경기도","수원시권선구",43219650,4.16,23621,3.9
2019,4,14,"sun","경기도","수원시팔달구",12021700,3.77,6733,3.42
2019,4,14,"sun","경기도","수원시영통구",51450000,4.02,27856,3.68
2019,4,14,"sun","경기도","성남시중원구",385750,3.65,239,3.35
2019,4,14,"sun","경기도","성남시분당구",424350,3.45,286,3.3
2019,4,14,"sun","경기도","의정부시",6764700,3.97,3757,3.74
2019,4,14,"sun","경기도","안양시",6999550,5.05,3945,4.9
2019,4,14,"sun","경기도","부천시",18276050,4.03,9953,3.77
2019,4,14,"sun","경기도","평택시",8036650,3.98,3936,3.72
2019,4,14,"sun","경기도","동두천시",7009600,3.6,3690,3.31
2019,4,14,"sun","경기도","고양시",434250,3.45,322,3.11
2019,4,14,"sun","경기도","과천시",236050,4.13,189,3.77
2019,4,14,"sun","경기도","구리시",11603100,1.7,6483,3.53
2019,4,14,"sun","경기도","남양주시",15805900,4.2,8231,4.01
2019,4,14,"sun","경기도","오산시",29925249,4.27,14780,3.9
2019,4,14,"sun","경기도","시흥시",2072400,4.27,1092,3.86
2019,4,14,"sun","경기도","군포시",6129800,3.97,3410,3.61
2019,4,14,"sun","경기도","의왕시",7324850,1.16,4265,3.66
2019,4,14,"sun","경기도","하남시",5585000,5.76,75,4.54
2019,4,14,"sun","경기도","용인시",119245550,3.96,63475,3.7
2019,4,14,"sun","경기도","파주시",26527650,3.64,13671,3.37
2019,4,14,"sun","경기도","이천시",15908250,4.01,6901,3.76
2019,4,14,"sun","경기도","화성시",102309380,4.34,49318,4.08
2019,4,14,"sun","경기도","양주시",18033300,3.76,9695,3.46
2019,4,14,"sun","경기도","포천시",7257050,3.81,3596,3.47
2019,4,14,"sun","경기도","여주시",5244450,4.1,2228,3.81
2019,4,15,"mon","경기도","수원시장안구",24977300,3.63,14468,3.55
2019,4,15,"mon","경기도","수원시권선구",38194800,3.67,21811,3.6
2019,4,15,"mon","경기도","수원시팔달구",12748100,4,7611,3.87
2019,4,15,"mon","경기도","수원시영통구",50570300,3.95,29318,3.88
2019,4,15,"mon","경기도","성남시중원구",406650,3.85,252,3.53
2019,4,15,"mon","경기도","성남시분당구",488050,3.97,327,3.77
2019,4,15,"mon","경기도","의정부시",6592900,3.87,3668,3.65
2019,4,15,"mon","경기도","안양시",4499700,3.25,2549,3.17
2019,4,15,"mon","경기도","부천시",17164550,3.79,9708,3.68
2019,4,15,"mon","경기도","평택시",8015000,3.97,3970,3.75
2019,4,15,"mon","경기도","동두천시",7282750,3.74,4110,3.69
2019,4,15,"mon","경기도","고양시",429900,3.42,348,3.36
2019,4,15,"mon","경기도","과천시",216200,3.78,177,3.53
2019,4,15,"mon","경기도","구리시",36189100,5.31,7006,3.81
2019,4,15,"mon","경기도","남양주시",13763200,3.66,7276,3.55
2019,4,15,"mon","경기도","오산시",25781150,3.68,13563,3.58
2019,4,15,"mon","경기도","시흥시",1730400,3.56,1014,3.59
2019,4,15,"mon","경기도","군포시",6028300,3.91,3592,3.8
2019,4,15,"mon","경기도","의왕시",37627400,5.97,4247,3.65
2019,4,15,"mon","경기도","하남시",3845500,3.97,67,4.05
2019,4,15,"mon","경기도","용인시",115566550,3.84,64144,3.74
2019,4,15,"mon","경기도","파주시",27748150,3.81,15011,3.7
2019,4,15,"mon","경기도","이천시",14669200,3.7,6681,3.64
2019,4,15,"mon","경기도","화성시",88891940,3.77,44473,3.68
2019,4,15,"mon","경기도","양주시",17584850,3.67,10178,3.63
2019,4,15,"mon","경기도","포천시",7207700,3.79,3906,3.77
2019,4,15,"mon","경기도","여주시",4617650,3.61,2093,3.58
2019,4,16,"tue","경기도","수원시장안구",21871350,3.18,13439,3.3
2019,4,16,"tue","경기도","수원시권선구",33687500,3.24,20301,3.35
2019,4,16,"tue","경기도","수원시팔달구",10202250,3.2,6504,3.3
2019,4,16,"tue","경기도","수원시영통구",40953300,3.2,24824,3.28
2019,4,16,"tue","경기도","성남시중원구",325300,3.08,236,3.31
2019,4,16,"tue","경기도","성남시분당구",459800,3.74,334,3.85
2019,4,16,"tue","경기도","의정부시",5671750,3.33,3355,3.34
2019,4,16,"tue","경기도","안양시",4224400,3.05,2513,3.12
2019,4,16,"tue","경기도","부천시",14476900,3.2,8784,3.33
2019,4,16,"tue","경기도","평택시",6406350,3.17,3454,3.26
2019,4,16,"tue","경기도","동두천시",6413400,3.29,3804,3.41
2019,4,16,"tue","경기도","고양시",394500,3.14,323,3.12
2019,4,16,"tue","경기도","과천시",181700,3.18,168,3.35
2019,4,16,"tue","경기도","구리시",24911500,3.66,6109,3.32
2019,4,16,"tue","경기도","남양주시",11694850,3.11,6485,3.16
2019,4,16,"tue","경기도","오산시",22216600,3.17,12393,3.27
2019,4,16,"tue","경기도","시흥시",1535950,3.16,915,3.24
2019,4,16,"tue","경기도","군포시",4799250,3.11,3108,3.29
2019,4,16,"tue","경기도","의왕시",20157000,3.2,3821,3.28
2019,4,16,"tue","경기도","하남시",2709500,2.8,50,3.02
2019,4,16,"tue","경기도","용인시",98174200,3.26,57395,3.34
2019,4,16,"tue","경기도","파주시",24874550,3.42,13961,3.44
2019,4,16,"tue","경기도","이천시",12627200,3.18,6066,3.31
2019,4,16,"tue","경기도","화성시",74918380,3.18,39474,3.26
2019,4,16,"tue","경기도","양주시",15393250,3.21,9284,3.32
2019,4,16,"tue","경기도","포천시",6201300,3.26,3448,3.33
2019,4,16,"tue","경기도","여주시",4274650,3.34,1940,3.32
2019,4,17,"wed","경기도","수원시장안구",22042650,3.2,13806,3.39
2019,4,17,"wed","경기도","수원시권선구",32257850,3.1,19780,3.27
2019,4,17,"wed","경기도","수원시팔달구",10454050,3.28,6726,3.42
2019,4,17,"wed","경기도","수원시영통구",39918600,3.12,25065,3.32
2019,4,17,"wed","경기도","성남시중원구",364750,3.45,246,3.45
2019,4,17,"wed","경기도","성남시분당구",358500,2.91,267,3.08
2019,4,17,"wed","경기도","의정부시",5339150,3.13,3348,3.34
2019,4,17,"wed","경기도","안양시",4367050,3.15,2648,3.29
2019,4,17,"wed","경기도","부천시",14238100,3.14,8576,3.25
2019,4,17,"wed","경기도","평택시",6263700,3.1,3524,3.33
2019,4,17,"wed","경기도","동두천시",6472500,3.32,3695,3.32
2019,4,17,"wed","경기도","고양시",349750,2.78,320,3.09
2019,4,17,"wed","경기도","과천시",152400,2.67,150,2.99
2019,4,17,"wed","경기도","구리시",23952400,3.51,6321,3.44
2019,4,17,"wed","경기도","남양주시",12369100,3.29,6932,3.38
2019,4,17,"wed","경기도","오산시",22826150,3.25,12806,3.38
2019,4,17,"wed","경기도","시흥시",1480750,3.05,914,3.23
2019,4,17,"wed","경기도","군포시",5173200,3.35,3388,3.58
2019,4,17,"wed","경기도","의왕시",22376500,3.55,3830,3.29
2019,4,17,"wed","경기도","하남시",2660500,2.75,52,3.15
2019,4,17,"wed","경기도","용인시",94594500,3.14,56389,3.29
2019,4,17,"wed","경기도","파주시",23010500,3.16,13509,3.33
2019,4,17,"wed","경기도","이천시",12490150,3.15,6072,3.31
2019,4,17,"wed","경기도","화성시",72752130,3.09,38928,3.22
2019,4,17,"wed","경기도","양주시",15054300,3.14,9214,3.29
2019,4,17,"wed","경기도","포천시",6030200,3.17,3446,3.33
2019,4,17,"wed","경기도","여주시",4121000,3.22,1974,3.37
2019,4,18,"thu","경기도","수원시장안구",21860750,3.17,13748,3.37
2019,4,18,"thu","경기도","수원시권선구",31006900,2.98,18843,3.11
2019,4,18,"thu","경기도","수원시팔달구",9282900,2.91,6017,3.06
2019,4,18,"thu","경기도","수원시영통구",38371100,3,24030,3.18
2019,4,18,"thu","경기도","성남시중원구",307600,2.91,210,2.94
2019,4,18,"thu","경기도","성남시분당구",371650,3.02,273,3.15
2019,4,18,"thu","경기도","의정부시",4785500,2.81,3025,3.01
2019,4,18,"thu","경기도","안양시",4079700,2.94,2430,3.02
2019,4,18,"thu","경기도","부천시",13453900,2.97,8241,3.12
2019,4,18,"thu","경기도","평택시",5750600,2.85,3207,3.03
2019,4,18,"thu","경기도","동두천시",5461500,2.8,3361,3.02
2019,4,18,"thu","경기도","고양시",506750,4.03,435,4.2
2019,4,18,"thu","경기도","과천시",152500,2.67,155,3.09
2019,4,18,"thu","경기도","구리시",17361050,2.55,5596,3.04
2019,4,18,"thu","경기도","남양주시",11681050,3.11,6543,3.19
2019,4,18,"thu","경기도","오산시",20287500,2.89,11557,3.05
2019,4,18,"thu","경기도","시흥시",1302100,2.68,815,2.88
2019,4,18,"thu","경기도","군포시",4402850,2.85,2831,2.99
2019,4,18,"thu","경기도","의왕시",18040400,2.86,3619,3.11
2019,4,18,"thu","경기도","하남시",2612500,2.7,50,3.02
2019,4,18,"thu","경기도","용인시",90760900,3.02,54366,3.17
2019,4,18,"thu","경기도","파주시",21890050,3.01,12850,3.16
2019,4,18,"thu","경기도","이천시",11975700,3.02,5681,3.1
2019,4,18,"thu","경기도","화성시",69884030,2.96,37759,3.12
2019,4,18,"thu","경기도","양주시",13784450,2.88,8620,3.08
2019,4,18,"thu","경기도","포천시",5214650,2.74,3106,3
2019,4,18,"thu","경기도","여주시",3924750,3.07,1845,3.15
2019,4,19,"fri","경기도","수원시장안구",20141450,2.92,12714,3.12
2019,4,19,"fri","경기도","수원시권선구",30896450,2.97,19045,3.14
2019,4,19,"fri","경기도","수원시팔달구",9435800,2.96,6235,3.17
2019,4,19,"fri","경기도","수원시영통구",37255050,2.91,23464,3.1
2019,4,19,"fri","경기도","성남시중원구",337200,3.19,245,3.43
2019,4,19,"fri","경기도","성남시분당구",393600,3.2,270,3.11
2019,4,19,"fri","경기도","의정부시",5164350,3.03,3209,3.2
2019,4,19,"fri","경기도","안양시",4126550,2.98,2510,3.12
2019,4,19,"fri","경기도","부천시",13591900,3,8368,3.17
2019,4,19,"fri","경기도","평택시",6132250,3.04,3471,3.28
2019,4,19,"fri","경기도","동두천시",6174250,3.17,3691,3.31
2019,4,19,"fri","경기도","고양시",390600,3.11,336,3.25
2019,4,19,"fri","경기도","과천시",173150,3.03,149,2.97
2019,4,19,"fri","경기도","구리시",25496700,3.74,6070,3.3
2019,4,19,"fri","경기도","남양주시",11560700,3.08,6501,3.17
2019,4,19,"fri","경기도","오산시",21364100,3.05,12186,3.22
2019,4,19,"fri","경기도","시흥시",1590050,3.27,926,3.28
2019,4,19,"fri","경기도","군포시",4628000,3,2951,3.12
2019,4,19,"fri","경기도","의왕시",21260950,3.38,3934,3.38
2019,4,19,"fri","경기도","하남시",2664000,2.75,52,3.15
2019,4,19,"fri","경기도","용인시",88113300,2.93,53173,3.1
2019,4,19,"fri","경기도","파주시",22364100,3.07,13302,3.28
2019,4,19,"fri","경기도","이천시",12091700,3.05,5890,3.21
2019,4,19,"fri","경기도","화성시",69434150,2.95,37679,3.11
2019,4,19,"fri","경기도","양주시",14779350,3.08,9096,3.25
2019,4,19,"fri","경기도","포천시",5874200,3.09,3482,3.36
2019,4,19,"fri","경기도","여주시",3540150,2.77,1788,3.06
2019,4,20,"sat","경기도","수원시장안구",21257350,3.09,12490,3.06
2019,4,20,"sat","경기도","수원시권선구",33719350,3.24,19332,3.19
2019,4,20,"sat","경기도","수원시팔달구",10176950,3.19,6141,3.12
2019,4,20,"sat","경기도","수원시영통구",40880350,3.19,23688,3.13
2019,4,20,"sat","경기도","성남시중원구",436700,4.13,265,3.71
2019,4,20,"sat","경기도","성남시분당구",358250,2.91,247,2.85
2019,4,20,"sat","경기도","의정부시",5557500,3.26,3181,3.17
2019,4,20,"sat","경기도","안양시",4628850,3.34,2566,3.19
2019,4,20,"sat","경기도","부천시",14224500,3.14,8332,3.16
2019,4,20,"sat","경기도","평택시",6666300,3.3,3462,3.27
2019,4,20,"sat","경기도","동두천시",6275250,3.22,3477,3.12
2019,4,20,"sat","경기도","고양시",371150,2.95,319,3.08
2019,4,20,"sat","경기도","과천시",227900,3.99,189,3.77
2019,4,20,"sat","경기도","구리시",16085250,2.36,5556,3.02
2019,4,20,"sat","경기도","남양주시",11796600,3.14,6329,3.09
2019,4,20,"sat","경기도","오산시",22515850,3.21,12022,3.18
2019,4,20,"sat","경기도","시흥시",1580200,3.25,949,3.36
2019,4,20,"sat","경기도","군포시",4468950,2.89,2804,2.97
2019,4,20,"sat","경기도","의왕시",18970850,3.01,3750,3.22
2019,4,20,"sat","경기도","하남시",2230000,2.3,42,2.54
2019,4,20,"sat","경기도","용인시",96406750,3.2,54165,3.16
2019,4,20,"sat","경기도","파주시",22129900,3.04,12282,3.03
2019,4,20,"sat","경기도","이천시",13115800,3.31,6004,3.27
2019,4,20,"sat","경기도","화성시",74832330,3.17,37615,3.11
2019,4,20,"sat","경기도","양주시",15589600,3.25,9054,3.23
2019,4,20,"sat","경기도","포천시",6305900,3.31,3376,3.26
2019,4,20,"sat","경기도","여주시",4351000,3.4,1971,3.37
2019,4,21,"sun","경기도","수원시장안구",30075450,4.37,16673,4.09
2019,4,21,"sun","경기도","수원시권선구",46119850,4.44,25207,4.16
2019,4,21,"sun","경기도","수원시팔달구",13302950,4.17,7456,3.79
2019,4,21,"sun","경기도","수원시영통구",54767150,4.28,30344,4.01
2019,4,21,"sun","경기도","성남시중원구",334100,3.16,239,3.35
2019,4,21,"sun","경기도","성남시분당구",471100,3.83,321,3.7
2019,4,21,"sun","경기도","의정부시",7576649,4.45,4340,4.32
2019,4,21,"sun","경기도","안양시",7594750,5.48,4246,5.28
2019,4,21,"sun","경기도","부천시",19930650,4.4,10953,4.15
2019,4,21,"sun","경기도","평택시",9001200,4.46,4325,4.08
2019,4,21,"sun","경기도","동두천시",7717800,3.96,4198,3.77
2019,4,21,"sun","경기도","고양시",503900,4.01,366,3.54
2019,4,21,"sun","경기도","과천시",275900,4.83,218,4.35
2019,4,21,"sun","경기도","구리시",12939950,1.9,7272,3.96
2019,4,21,"sun","경기도","남양주시",17181700,4.57,9054,4.41
2019,4,21,"sun","경기도","오산시",32704450,4.66,16210,4.28
2019,4,21,"sun","경기도","시흥시",2271000,4.68,1217,4.3
2019,4,21,"sun","경기도","군포시",6552650,4.24,3681,3.89
2019,4,21,"sun","경기도","의왕시",7631500,1.21,4485,3.85
2019,4,21,"sun","경기도","하남시",4549500,4.69,59,3.57
2019,4,21,"sun","경기도","용인시",129814700,4.31,69475,4.05
2019,4,21,"sun","경기도","파주시",29451400,4.05,15151,3.73
2019,4,21,"sun","경기도","이천시",17429350,4.4,7628,4.16
2019,4,21,"sun","경기도","화성시",109799620,4.66,53280,4.4
2019,4,21,"sun","경기도","양주시",20172150,4.21,11000,3.93
2019,4,21,"sun","경기도","포천시",8114100,4.26,4082,3.94
2019,4,21,"sun","경기도","여주시",5776500,4.52,2483,4.24
2019,4,22,"mon","경기도","수원시장안구",26460200,3.84,15184,3.72
2019,4,22,"mon","경기도","수원시권선구",39354350,3.79,22541,3.72
2019,4,22,"mon","경기도","수원시팔달구",12802150,4.01,7822,3.97
2019,4,22,"mon","경기도","수원시영통구",52829650,4.13,30182,3.99
2019,4,22,"mon","경기도","성남시중원구",391350,3.7,278,3.9
2019,4,22,"mon","경기도","성남시분당구",520500,4.23,351,4.05
2019,4,22,"mon","경기도","의정부시",6529000,3.83,3825,3.81
2019,4,22,"mon","경기도","안양시",4716700,3.4,2742,3.41
2019,4,22,"mon","경기도","부천시",17936000,3.96,10234,3.88
2019,4,22,"mon","경기도","평택시",7925250,3.92,4091,3.86
2019,4,22,"mon","경기도","동두천시",7644450,3.92,4329,3.89
2019,4,22,"mon","경기도","고양시",405650,3.23,322,3.11
2019,4,22,"mon","경기도","과천시",204300,3.57,186,3.71
2019,4,22,"mon","경기도","구리시",37210200,5.46,7301,3.97
2019,4,22,"mon","경기도","남양주시",13919450,3.7,7549,3.68
2019,4,22,"mon","경기도","오산시",26683850,3.8,14243,3.76
2019,4,22,"mon","경기도","시흥시",1824650,3.76,1025,3.63
2019,4,22,"mon","경기도","군포시",6324400,4.1,3739,3.96
2019,4,22,"mon","경기도","의왕시",31654550,5.03,4393,3.77
2019,4,22,"mon","경기도","하남시",4281500,4.42,68,4.11
2019,4,22,"mon","경기도","용인시",119199300,3.96,66672,3.88
2019,4,22,"mon","경기도","파주시",28698400,3.94,15606,3.84
2019,4,22,"mon","경기도","이천시",15430800,3.89,7034,3.84
2019,4,22,"mon","경기도","화성시",91849590,3.9,46161,3.82
2019,4,22,"mon","경기도","양주시",18361050,3.83,10731,3.83
2019,4,22,"mon","경기도","포천시",7247200,3.81,3905,3.77
2019,4,22,"mon","경기도","여주시",4690200,3.67,2143,3.66
2019,4,23,"tue","경기도","수원시장안구",22681900,3.29,13960,3.42
2019,4,23,"tue","경기도","수원시권선구",34981400,3.37,21162,3.49
2019,4,23,"tue","경기도","수원시팔달구",10669950,3.35,6851,3.48
2019,4,23,"tue","경기도","수원시영통구",42272800,3.3,26037,3.44
2019,4,23,"tue","경기도","성남시중원구",404750,3.83,268,3.76
2019,4,23,"tue","경기도","성남시분당구",450950,3.67,327,3.77
2019,4,23,"tue","경기도","의정부시",5769500,3.39,3531,3.52
